1919995.000000	1919995.000000
1919995.000000	1991901.000000
1919995.000000	2055927.000000
1919995.000000	1710703.000000
1710703.000000	1557563.000000
1557563.000000	1557563.000000
1557563.000000	1557563.000000
1557563.000000	1612577.000000
1557563.000000	1584977.000000
1557563.000000	1275109.000000
1275109.000000	1608073.000000
1275109.000000	1210687.000000
1210687.000000	1706173.000000
1210687.000000	1493141.000000
1210687.000000	1210687.000000
1210687.000000	1463805.000000
1210687.000000	1440583.000000
1210687.000000	1095355.000000
1095355.000000	1253931.000000
1095355.000000	1099267.000000
1095355.000000	1087219.000000
1087219.000000	1446475.000000
1087219.000000	1087219.000000
1087219.000000	1252747.000000
1087219.000000	1095355.000000
1087219.000000	1380259.000000
1087219.000000	1181623.000000
1087219.000000	1215587.000000
1087219.000000	1171395.000000
1087219.000000	997703.000000
997703.000000	1598145.000000
997703.000000	1250149.000000
997703.000000	1081457.000000
997703.000000	1500377.000000
997703.000000	1055309.000000
997703.000000	1018055.000000
997703.000000	1083525.000000
997703.000000	1207643.000000
997703.000000	879209.000000
879209.000000	991289.000000
879209.000000	879209.000000
879209.000000	879209.000000
879209.000000	914223.000000
879209.000000	914223.000000
879209.000000	879209.000000
879209.000000	914223.000000
879209.000000	1020497.000000
879209.000000	1381883.000000
879209.000000	1131655.000000
879209.000000	840113.000000
840113.000000	957209.000000
840113.000000	902751.000000
840113.000000	1503323.000000
840113.000000	840113.000000
840113.000000	1487677.000000
840113.000000	798881.000000
798881.000000	1481595.000000
798881.000000	915977.000000
798881.000000	823809.000000
798881.000000	964227.000000
798881.000000	1020889.000000
798881.000000	1095481.000000
798881.000000	1481595.000000
798881.000000	1199057.000000
798881.000000	1301555.000000
798881.000000	1011737.000000
798881.000000	1390395.000000
798881.000000	1037023.000000
798881.000000	1021733.000000
798881.000000	861519.000000
798881.000000	818993.000000
798881.000000	1111297.000000
798881.000000	994955.000000
798881.000000	1178061.000000
798881.000000	1059267.000000
798881.000000	760891.000000
760891.000000	953111.000000
760891.000000	986693.000000
760891.000000	857059.000000
760891.000000	1255917.000000
760891.000000	1486651.000000
760891.000000	760891.000000
760891.000000	840437.000000
760891.000000	1486651.000000
760891.000000	705129.000000
705129.000000	763555.000000
705129.000000	991991.000000
705129.000000	835841.000000
705129.000000	958413.000000
705129.000000	705129.000000
705129.000000	1267593.000000
705129.000000	686313.000000
686313.000000	759489.000000
686313.000000	686313.000000
686313.000000	862385.000000
686313.000000	811109.000000
686313.000000	1385665.000000
686313.000000	1141305.000000
686313.000000	806669.000000
686313.000000	695013.000000
686313.000000	1482675.000000
686313.000000	1178143.000000
686313.000000	1129633.000000
686313.000000	1015709.000000
686313.000000	1396917.000000
686313.000000	939597.000000
686313.000000	1265405.000000
686313.000000	853311.000000
686313.000000	648013.000000
648013.000000	644101.000000
644101.000000	819857.000000
644101.000000	644101.000000
644101.000000	812469.000000
644101.000000	1069847.000000
644101.000000	1215713.000000
644101.000000	1150127.000000
644101.000000	836179.000000
644101.000000	725821.000000
644101.000000	1151277.000000
644101.000000	1092035.000000
644101.000000	644101.000000
644101.000000	1156669.000000
644101.000000	977811.000000
644101.000000	682401.000000
644101.000000	1144789.000000
644101.000000	682401.000000
644101.000000	1327427.000000
644101.000000	1660201.000000
644101.000000	644101.000000
644101.000000	1660201.000000
644101.000000	1285149.000000
644101.000000	644101.000000
644101.000000	767841.000000
644101.000000	1151277.000000
644101.000000	1327427.000000
644101.000000	689227.000000
644101.000000	870121.000000
644101.000000	856749.000000
644101.000000	1151277.000000
644101.000000	1327427.000000
644101.000000	726409.000000
644101.000000	956517.000000
644101.000000	1453669.000000
644101.000000	723647.000000
644101.000000	1039643.000000
644101.000000	1489715.000000
644101.000000	644101.000000
644101.000000	850105.000000
644101.000000	738743.000000
644101.000000	942579.000000
644101.000000	738743.000000
644101.000000	689227.000000
644101.000000	644101.000000
644101.000000	1151277.000000
644101.000000	1510505.000000
644101.000000	771303.000000
644101.000000	660625.000000
644101.000000	977811.000000
644101.000000	1285149.000000
644101.000000	819857.000000
644101.000000	989759.000000
644101.000000	694405.000000
644101.000000	1342027.000000
644101.000000	738743.000000
644101.000000	644101.000000
644101.000000	1043801.000000
644101.000000	886863.000000
644101.000000	644101.000000
644101.000000	692887.000000
644101.000000	738743.000000
644101.000000	692887.000000
644101.000000	1489715.000000
644101.000000	1327427.000000
644101.000000	1176767.000000
644101.000000	989759.000000
644101.000000	876335.000000
644101.000000	1389537.000000
644101.000000	738743.000000
644101.000000	989759.000000
644101.000000	850105.000000
644101.000000	940905.000000
644101.000000	644101.000000
644101.000000	1069847.000000
644101.000000	644101.000000
644101.000000	1489715.000000
644101.000000	940905.000000
644101.000000	940905.000000
644101.000000	725821.000000
644101.000000	1489715.000000
644101.000000	1391691.000000
644101.000000	692887.000000
644101.000000	644101.000000
644101.000000	644101.000000
644101.000000	1069847.000000
644101.000000	644101.000000
644101.000000	856749.000000
644101.000000	1144789.000000
644101.000000	977811.000000
644101.000000	1660201.000000
644101.000000	1018045.000000
644101.000000	1489715.000000
644101.000000	1179767.000000
644101.000000	960271.000000
644101.000000	886863.000000
644101.000000	644101.000000
644101.000000	1068407.000000
644101.000000	1150127.000000
644101.000000	682401.000000
644101.000000	644101.000000
644101.000000	738743.000000
644101.000000	648013.000000
644101.000000	1068407.000000
644101.000000	923707.000000
644101.000000	1391691.000000
644101.000000	738743.000000
644101.000000	1043801.000000
644101.000000	1043801.000000
644101.000000	767841.000000
644101.000000	725821.000000
644101.000000	1389537.000000
644101.000000	1151277.000000
644101.000000	1510505.000000
644101.000000	1389537.000000
644101.000000	942579.000000
644101.000000	723647.000000
644101.000000	819857.000000
644101.000000	1144789.000000
644101.000000	1453669.000000
644101.000000	977811.000000
644101.000000	923707.000000
644101.000000	1510505.000000
644101.000000	644101.000000
644101.000000	870121.000000
644101.000000	1660201.000000
644101.000000	771303.000000
644101.000000	686763.000000
644101.000000	989759.000000
644101.000000	1189291.000000
644101.000000	644101.000000
644101.000000	977811.000000
644101.000000	797619.000000
644101.000000	644101.000000
644101.000000	1149949.000000
644101.000000	692887.000000
644101.000000	1327427.000000
644101.000000	960271.000000
644101.000000	648013.000000
644101.000000	886863.000000
644101.000000	876335.000000
644101.000000	767841.000000
644101.000000	977811.000000
644101.000000	960271.000000
644101.000000	692887.000000
644101.000000	694405.000000
644101.000000	1068407.000000
644101.000000	956517.000000
644101.000000	644101.000000
644101.000000	1510505.000000
644101.000000	856749.000000
644101.000000	801061.000000
644101.000000	956517.000000
644101.000000	836179.000000
644101.000000	771303.000000
644101.000000	726409.000000
644101.000000	1327427.000000
644101.000000	1144789.000000
644101.000000	856749.000000
644101.000000	836179.000000
644101.000000	1660201.000000
644101.000000	1069847.000000
644101.000000	682401.000000
644101.000000	1092035.000000
644101.000000	940905.000000
644101.000000	692887.000000
644101.000000	1092035.000000
644101.000000	689227.000000
644101.000000	850105.000000
644101.000000	1151277.000000
644101.000000	682401.000000
644101.000000	960271.000000
644101.000000	940905.000000
644101.000000	1389537.000000
644101.000000	856749.000000
644101.000000	725821.000000
644101.000000	819857.000000
644101.000000	686763.000000
644101.000000	876335.000000
644101.000000	686763.000000
644101.000000	850105.000000
644101.000000	856749.000000
644101.000000	644101.000000
644101.000000	694405.000000
644101.000000	819857.000000
644101.000000	771303.000000
644101.000000	940905.000000
644101.000000	1150127.000000
644101.000000	1069847.000000
644101.000000	989759.000000
644101.000000	644101.000000
644101.000000	738743.000000
644101.000000	644101.000000
644101.000000	960271.000000
644101.000000	1189291.000000
644101.000000	1092035.000000
644101.000000	797619.000000
644101.000000	644101.000000
644101.000000	1179767.000000
644101.000000	644101.000000
644101.000000	1069847.000000
644101.000000	923707.000000
644101.000000	942579.000000
644101.000000	1068407.000000
644101.000000	689227.000000
644101.000000	1285149.000000
644101.000000	644101.000000
644101.000000	723647.000000
644101.000000	960271.000000
644101.000000	644101.000000
644101.000000	1215713.000000
644101.000000	1327427.000000
644101.000000	692887.000000
644101.000000	1176767.000000
644101.000000	819857.000000
644101.000000	819857.000000
644101.000000	1510505.000000
644101.000000	1510505.000000
644101.000000	801061.000000
644101.000000	771303.000000
644101.000000	723647.000000
644101.000000	644101.000000
644101.000000	767841.000000
644101.000000	1215713.000000
644101.000000	682401.000000
644101.000000	725821.000000
644101.000000	1342027.000000
644101.000000	870121.000000
644101.000000	876335.000000
644101.000000	1176767.000000
644101.000000	812469.000000
644101.000000	819857.000000
644101.000000	689227.000000
644101.000000	725821.000000
644101.000000	836179.000000
644101.000000	959863.000000
644101.000000	726409.000000
644101.000000	956517.000000
644101.000000	738743.000000
644101.000000	1391691.000000
644101.000000	1510505.000000
644101.000000	1092035.000000
644101.000000	819857.000000
644101.000000	1189291.000000
644101.000000	1179767.000000
644101.000000	648013.000000
644101.000000	682401.000000
644101.000000	1018045.000000
644101.000000	960271.000000
644101.000000	1285149.000000
644101.000000	1092035.000000
644101.000000	1189291.000000
644101.000000	812469.000000
644101.000000	660625.000000
644101.000000	1342027.000000
644101.000000	1179767.000000
644101.000000	886863.000000
644101.000000	644101.000000
644101.000000	644101.000000
644101.000000	886863.000000
644101.000000	644101.000000
644101.000000	801061.000000
644101.000000	1660201.000000
644101.000000	1149949.000000
644101.000000	767841.000000
644101.000000	771303.000000
644101.000000	836179.000000
644101.000000	812469.000000
644101.000000	977811.000000
644101.000000	644101.000000
644101.000000	1342027.000000
